PG.ProteinGroups	STM_ID	ΔlppA early	ΔlppA late	ΔlppB early	ΔlppB late	WT early	WT late	WT early vs ΔlppA early	WT early vs ΔlppB early	WT late vs ΔlppA late	WT late vs ΔlppB late	ΔlppA early vs ΔlppB early	ΔlppA late vs ΔlppB late
A0A0H3NVB6	STM4211	4604.86126708984	7657.55279541016	5296.41674804688	7296.54638671875	7756.85772705078	6637.17179361979	0.7523146484044102	0.5504556956626337	-0.20631479180267812	-0.13664514997444213	-0.20185895274177637	0.0696696418282361
A0A0H3NID9	STM4212	9216.95666503906	7844.18505859375	14392.6928710938	11955.9731445313	12227.0759277344	17561.1822916667	0.40771705569044103	-0.23525711691907092	1.1626944995155564	0.5546584148046666	-0.6429741726095121	-0.6080360847108897
A0A0H3NVC6	STM4220	599821.015625	351462.7265625	1540902.34375	1683462.21875	1557632.875	1625037.875	1.3767512634637735	0.015579806156347124	2.2090297422743475	-0.050958000076261556	-1.3611714573074265	-2.259987742350609
A0A0H3NKD1	STM4221	3348582.6875	3650797.5625	1845304.84375	1771020.90625	2096656.1875	1801188.66666667	-0.6754602876096457	0.18423113703944205	-1.0192623680642035	0.024368062505776764	0.8596914246490879	1.0436304305699804
A0A0H3NP66	STM4223	12524.7834472656	9928.35327148438	6042.19903564453	5256.64263916016	7531.34094238281	6808.86246744792	-0.7338069972612994	0.31783304859143646	-0.5441406580606265	0.3732721324975407	1.051640045852736	0.9174127905581673
A0A0H3NVD3	STM4225	22719.9008789063	37642.0610351563	18677.236328125	25472.5263671875	16259.5766601563	18140.4306640625	-0.48266684534298443	-0.19999129975560936	-1.0531369161862214	-0.4897333466494087	0.282675545587375	0.5634035695368128
A0A0H3NIS1	STM4229	309730.13671875	576919.9140625	81175.51171875	62663.912109375	86329.212890625	62008.8046875	-1.84309102411438	0.08880426065091201	-3.2178260782986707	-0.015161760356041068	1.9318952847652922	3.2026643179426295
A0A0H3NVD8	STM4230	12726.6928710938	11521.3659667969	5853.64111328125	4848.77856445313	5853.12976074219	7330.681640625	-1.1205774046424817	-0.00012603403289515418	-0.6522925138943099	0.5963259832551756	1.1204513706095864	1.2486184971494854
A0A0H3NKE1	STM4231	43526.75390625	79269.0859375	14031.0798339844	10351.5012207031	17938.9248046875	11516.3974609375	-1.278809009459964	0.35446737958714564	-2.7830688545350264	0.15384947710208502	1.6332763890471094	2.936918331637111
A0A0H3NIF0	STM4232	316590.58984375	345204.203125	94965.60546875	84007.064453125	106058.40234375	85655.671875	-1.577759453177148	0.15938192153656117	-2.0108293447907726	0.028038126280108953	1.7371413747137092	2.0388674710708816
A0A0H3NP77	STM4233	426804.671875	422285.75	206556.78515625	187632.25390625	208841.79296875	190093.260416667	-1.0311655184123116	0.015871997947433842	-1.1515121808728475	0.01879953560764992	1.0470375163597456	1.1703117164804973
A0A0H3NIS5	STM4234	15333.1176757813	13817.3884277344	21257.8776855469	17379.9438476563	14959.9289550781	14605.8063151042	-0.035547745482085065	-0.5068942464137713	0.08005704133489981	-0.25088141649931545	-0.4713465009316863	-0.33093845783421516
A0A0H3NVE4	STM4235	678359.953125	392353.515625	733525.125	649630.96875	755495.609375	675555.3125	0.15537236793713002	0.04257698855284233	0.7839197707400564	0.05645348874774919	-0.11279537938428762	-0.7274662819923071
A0A0H3NKE5	STM4236	382143.109375	275695.31640625	214011.5625	211447.25	183487.37890625	201696.380208333	-1.0584321852134018	-0.22200791249709662	-0.45088956610899256	-0.06811260484654807	0.8364242727163049	0.3827769612624445
A0A0H3NIF2	STM4237	208414.5	281149.6953125	175656.6015625	197807.44140625	162751.66015625	183350.098958333	-0.35678339383079516	-0.11008553749355787	-0.6167374386963237	-0.10949565579928089	0.2466978563372371	0.5072417828970428
A0A0H3NIT0	STM4240	282171.1171875	186430.671875	152055.6015625	82297.884765625	150442.61328125	92339.5338541667	-0.9073570501548068	-0.015385692445533517	-1.0136188794898278	0.16609309870561664	0.8919713577092734	1.1797119781954442
A0A0H3NVF0	STM4241	180937.84375	197718.09765625	105476.646484375	100701.73046875	102626.8359375	97716.6067708333	-0.8180861527180526	-0.03951557686688412	-1.016769259066435	-0.04341280326852601	0.7785705758511684	0.9733564557979092
A0A0H3NKF0	STM4242	523477.6875	368031.8203125	134331.34375	68460.154296875	142013.025390625	85466.6536458333	-1.8821047862798626	0.08022728892544562	-2.1063969667498914	0.3200970924019146	1.962332075205308	2.426494059151806
A0A0H3NIF5	STM4243	150693.431640625	173081.24609375	216674.8984375	230709.6328125	194140.30078125	234523.979166667	0.3654830974846716	-0.15843239615570684	0.43828602769730635	0.023657198169073863	-0.5239154936403784	-0.4146288295282325
A0A0H3NIT2	STM4245	1002005.1875	1125410.65625	320462.3671875	257464.83203125	341956.5234375	243765.770833333	-1.5510051608069535	0.09365796465132628	-2.2068840645568044	-0.07887982384475586	1.64466312545828	2.1280042407120487
A0A0H3NVF4	STM4246	199102.765625	239137.1640625	185728.0703125	166199.05859375	182330.96875	173525.979166667	-0.1269536382302069	-0.02663225316601177	-0.46268668546388136	0.06223945954152735	0.1003213850641951	0.5249261450054087
A0A0H3NKF5	STM4247	105753.615234375	150013.921875	132841.591796875	144213.83203125	132036.154296875	146018.088541667	0.3202260407916279	-0.008773891242990411	-0.038949295173547574	0.01793755454313639	-0.3289999320346184	0.05688684971668388
A0A0H3NIG0	STM4248	1193129.0625	1604917.125	1280087.3125	1385200.90625	1264259.3125	1409583.58333333	0.08354229546921586	-0.017949811910929512	-0.18722977395354112	0.025173790657795864	-0.10149210738014545	0.21240356461133708
A0A0H3NP94	STM4249	229184.29296875	396385.5625	330877.5078125	374743.8828125	324147.3828125	367521.302083333	0.5001417514525116	-0.029647299798380506	-0.1090765432559062	-0.028077055187473637	-0.5297890512508919	0.08099948806843248
A0A0H3NIT4	STM4250	543485.46875	641171.9765625	148286.30078125	138576.234375	160268.09375	131214.057291667	-1.761754220573256	0.11210191902632323	-2.288789083816297	-0.07875757078243732	1.8738561395995792	2.2100315130338597
A0A0H3NVF8	STM4251	71607.6982421875	173156.052734375	40411.470703125	61897.720703125	44262.7060546875	69163.9283854167	-0.6940230391360115	0.13132679798168911	-1.3239810994835197	0.1601335285700762	0.8253498371177005	1.484114628053596
A0A0H3NP98	STM4254	409814.71875	273992.91015625	491184.03125	467307.8125	516819.6640625	474900.09375	0.3346891624707528	0.07339730463258562	0.7934854785236013	0.023250884470442566	-0.2612918578381674	-0.7702345940531587
A0A0H3NVG2	STM4256	3585742.8125	3853206.625	3473689.5625	3482706.25	3560046.0625	3170563.41666667	-0.010376106612066036	0.03542707926243616	-0.281320317903986	-0.13546955998079604	0.045803185874502245	0.14585075792318974
A0A0H3NKG5	STM4257	4656.76879882813	4552.02996826172	5006.48071289062	23092.7420654297	4157.15661621093	13841.646484375	-0.16373215551674253	-0.26819972164680433	1.6044336031341386	-0.7384239270724888	-0.1044675661300618	-2.3428575302066275
A0A0H3NIH1	STM4258	12672.2233886719	11785.9636230469	21837.6142578125	108804.525390625	21365.4384765625	79349.1354166667	0.753609252433706	-0.03153632624217916	2.751144785146402	-0.45545215357119595	-0.7851455786758852	-3.206596938717598
A0A0H3NPA2	STM4259	40393.0986328125	35524.4926757813	67484.2978515625	278855.2734375	64128.0361328125	191960.828125	0.6668464043132586	-0.0735966304937364	2.4339259903685493	-0.5387046120589323	-0.7404430348069949	-2.9726306024274813
A0A0H3NIT9	STM4260	4012.07012939453	4616.97186279297	5258.07434082031	5644.05969238281	4497.51959228516	6323.68277994792	0.16478274231204695	-0.22540497329711362	0.45381805822540816	0.1640317522595016	-0.3901877156091607	-0.2897863059659067
A0A0H3NVH0	STM4261	25066.0825195312	22782.0107421875	27194.861328125	71856.8408203125	24801.7392578125	51346.2669270833	-0.015295245362207832	-0.13289277400538557	1.1723643057752375	-0.4848661179471047	-0.11759752864317767	-1.6572304237223423
A0A0H3NKH1	STM4262	4553.81231689453	4590.95428466797	6453.68151855469	16587.5798339844	5442.87274169922	11389.2192382813	0.2572934724613782	-0.24575407910697405	1.3108028784826233	-0.5424345593293296	-0.503047551568352	-1.8532374378119532
A0A0H3NPA7	STM4264	9211.95166015625	4050.42163085937	9272.74011230469	6482.73779296875	6600.474609375	7465.13216145833	-0.48093707490921417	-0.4904259552961512	0.8820957078738438	0.20356458034786212	-0.009488880386936979	-0.6785311275259818
A0A0H3NVH4	STM4266	59960.5029296875	39166.62890625	17429.9716796875	19324.5710449219	33759.4265136719	21154.8997395833	-0.8287220876513848	0.9537201711869424	-0.8886331117820241	0.1305554578394072	1.7824422588383273	1.0191885696214313
A0A0H3NKH6	STM4267	2551123.78125	1827778.84375	298296.23046875	205375.0390625	299296.56640625	216212.421875	-3.0914852674717435	0.004829981391252516	-3.0795702022531253	0.07418856185180368	3.0963152488629957	3.1537587641049294
A0A0H3NIH9	STM4268	307329.69921875	138421.27734375	512598.15625	358585.390625	470631.453125	383899.520833333	0.6148105511798376	-0.12323054782652261	1.471663036452165	0.0984120479080727	-0.7380410990063602	-1.3732509885440924
A0A0H3NPB1	STM4269	32218.9028320312	25497.7265625	33639.833984375	27260.0209960937	32940.7670898438	29859.08203125	0.031966785420569445	-0.03029643436398386	0.22780119412709915	0.1313831395197367	-0.062263219784553396	-0.09641805460736257
A0A0H3NIU5	STM4270	94264.84375	77400.650390625	49267.828125	42490.419921875	53415.67578125	41094.84375	-0.8194566267925686	0.11661731391284297	-0.9133883017471972	-0.04818021399649269	0.9360739407054115	0.8652080877507045
A0A0H3NII4	STM4273	402331.6875	197570.79296875	158072.5234375	47687.1538085938	171937.20703125	46940.0794270833	-1.2265035922904397	0.12129515967584387	-2.0734774998952057	-0.022780395502982675	1.3477987519662835	2.050697104392223
A0A0H3NPB5	STM4274	113916.189453125	86050.13671875	19713.1015625	11447.5974121094	24802.1594238281	16705.9708658854	-2.1994351526150044	0.3313109549239001	-2.3648136572672684	0.545318985669059	2.5307461075389046	2.9101326429363272
A0A0H3NIU7	STM4275	1163317.46875	828718.40625	673533.90625	331179.4453125	734819.828125	375526.34375	-0.6627824000181307	0.12563998219139175	-1.1419678469450347	0.18130098396877434	0.7884223822095224	1.3232688309138092
A0A0H3NIJ1	STM4283	13031.0876464844	10842.0871582031	47593.84765625	22257.8591308594	66076.607421875	16366.5455729167	2.34218211199644	0.4733645243959115	0.5941073398316229	-0.4435649843652785	-1.8688175876005282	-1.0376723241969015
A0A0H3NPC3	STM4284	141355.80859375	179057.90234375	74187.115234375	68150.7177734375	69130.94921875	70667.4127604167	-1.0319275274634392	-0.10183690730533673	-1.3413091945126203	0.052316238960125515	0.9300906201581026	1.3936254334727458
A0A0H3NIV8	STM4285	11922.56640625	14897.7775878906	8422.12060546875	8361.23693847656	7792.27258300781	8245.90852864584	-0.6135787676578148	-0.11213938966838362	-0.8533467665059807	-0.020037928857257994	0.5014393779894313	0.8333088376487229
A0A0H3NVJ7	STM4286	208450.5390625	118894.47265625	99640.810546875	104573.326171875	109402.646484375	107005.4921875	-0.9300574652269131	0.13483897518597676	-0.15199679987084358	0.03316994059974746	1.0648964404128898	0.18516674047059098
A0A0H3NKJ8	STM4287	33727.7353515625	47366.078125	4191.00067138672	3960.10491943359	4134.63104248047	4339.36263020833	-3.0281049518011014	-0.0195361576334283	-3.4482991639232616	0.13194450005936975	3.0085687941676733	3.5802436639826314
A0A0H3NIJ6	STM4288	98238.236328125	119580.078125	19734.1162109375	16790.4533691406	16680.5246582031	14854.40234375	-2.558119993151531	-0.24252724275098017	-3.009014592913053	-0.1767506253400051	2.3155927504005507	2.8322639675730477
A0A0H3NPC9	STM4289	78189.853515625	89492.2109375	117084.580078125	146112.0546875	120177.548828125	149609.130208333	0.6201140915247598	0.03761631485096998	0.741364195126641	0.03412301161100509	-0.5824977766737899	-0.7072411835156357
A0A0H3NIW2	STM4290	171454.6953125	76975.59765625	247512.39453125	174961.373046875	248668.28125	187714.919270833	0.5363950838594841	0.006721725109370429	1.2860702488952263	0.1015068703360403	-0.5296733587501137	-1.184563378559186
A0A0H3NVK3	STM4291	311313.0	343353.3125	282764.05859375	262643.26953125	265667.29296875	261954.729166667	-0.22874519840743732	-0.08997812996936834	-0.39037637432269684	-0.003787106860160967	0.13876706843806905	0.3865892674625358
A0A0H3NKK4	STM4292	1363569.03125	2981461.9375	975025.6875	1496560.90625	1068493.046875	1413783.875	-0.3518102193226499	0.13206538687684669	-1.076458326519076	-0.08208940172023015	0.4838756061994965	0.9943689247988459
A0A0H3NIK2	STM4293	333578.13671875	205048.21875	356535.8203125	429649.25	384007.59375	431234.885416667	0.20311010534009272	0.1070878124053453	1.0725106808151967	0.005314515264117857	-0.09602229293474752	-1.0671961655510789
A0A0H3NVK9	STM4296	19890.5417480469	14053.7297363281	10788.482421875	11334.5854492188	11249.6127929688	12097.3883463542	-0.8222072252911975	0.06038340510114071	-0.2162574360159977	0.09396399686753386	0.8825906303923382	0.3102214328835314
A0A0H3NIK7	STM4298	6799.13977050781	5623.09387207031	5615.66650390625	5615.66650390625	4764.04376220703	4024.62052408854	-0.5131655618692581	-0.23727059547055088	-0.48251137155024626	-0.4806045013228075	0.2758949663987071	0.001906870227438754
A0A0H3NIW9	STM4300	18139.5092773438	15397.2863769531	30649.251953125	43287.4174804688	32642.0083007813	41857.8671875	0.8475943943044942	0.09087795897522455	1.4428226905875916	-0.04844892935087981	-0.7567164353292697	-1.4912716199384715
A0A0H3NIL7	STM4303	21900.3850097656	27105.7503662109	24744.8244628906	61468.12109375	26056.5068359375	68511.990234375	0.2506874548859797	0.07451687966129793	1.3377575497137528	0.15651810855012938	-0.1761705752246817	-1.1812394411636238
A0A0H3NPE4	STM4304	41621.8994140625	32227.7890625	33403.1845703125	28063.5009765625	34409.150390625	21952.5188802083	-0.2745505335335061	0.04280661844023241	-0.5539187306812989	-0.3543085119548696	0.3173571519737387	0.19961021872642914
A0A0H3NIM1	STM4308	99782.3828125	128476.7734375	37773.0869140625	36650.4921875	32617.4291992187	35091.642578125	-1.6131420434970483	-0.21171561140350875	-1.8723081821623986	-0.0627050934170558	1.4014264320935395	1.8096030887453427
A0A0H3NPF5	STM4315	4208.99908447265	5279.23254394531	5595.47784423828	10399.4615478516	5218.728515625	7148.2919921875	0.3102211573544398	-0.10056298692853577	0.43727035012178256	-0.5408383603344366	-0.41078414428297544	-0.978108710456219
A0A0H3NVQ0	STM4317	97686.03125	235707.38671875	34649.1323242188	66635.7666015625	24794.8552246094	69241.08203125	-1.9781114751744362	-0.48277842358742634	-1.7672967962055859	0.05533152130544868	1.4953330515870102	1.8226283175110347
A0A0H3NKN6	STM4318	95679.67578125	139512.85546875	57178.9716796875	52380.9482421875	60693.111328125	59225.0247395833	-0.6566797210521661	0.0860481053674284	-1.2361192646769124	0.17716471935624306	0.7427278264195946	1.4132839840331555
A0A0H3NIM9	STM4319	1413101.8125	3005968.4375	479033.984375	592299.8046875	511917.2265625	532345.958333333	-1.4648829535867578	0.09578254586747847	-2.4973938340438875	-0.15396348844004148	1.5606654994542364	2.343430345603846
A0A0H3NKP1	STM4322	233398.09765625	332728.59375	90049.484375	105255.759765625	92736.47265625	112189.955729167	-1.3315840439858098	0.04241883785064867	-1.5684023341866644	0.09204433641382455	1.3740028818364585	1.6604466706004888
A0A0H3NIN3	STM4323	86796.9091796875	50266.3564453125	111713.841796875	93471.92578125	124247.669921875	121001.7578125	0.5175032218466201	0.15341084381861045	1.2673629816733114	0.37242298305953636	-0.36409237802800953	-0.8949399986137753
A0A0H3NPG4	STM4324	38735.4975585938	48276.02734375	32086.5947265625	28584.9829101562	22013.1127929687	34334.4147135417	-0.8152931054203244	-0.5436075221434415	-0.4916515902270281	0.26439794297827146	0.271685583276883	0.7560495332052996
A0A0H3NIY9	STM4325	90859.234375	53423.5908203125	87322.9912109375	53210.9345703125	78202.248046875	52049.63671875	-0.21642306790996343	-0.15915146939233568	-0.037588854480349494	-0.031834648272127494	0.05727159851762772	0.005754206208221894
A0A0H3NVR3	STM4326	442676.5	379156.1015625	777228.515625	532094.8828125	815262.9375	502927.020833333	0.8810126421324412	0.06892659772188434	0.4075571277387042	-0.08133446171958932	-0.8120860444105569	-0.4888915894582935
A0A0H3NKP6	STM4327	46051.5107421875	26748.4243164062	80341.298828125	56932.8779296875	72100.62890625	46243.6158854167	0.6467633581940425	-0.15612994113216447	0.7898003011872069	-0.30000781951168554	-0.802893299326207	-1.0898081206988923
A0A0H3NPH0	STM4329	16995516.75	24513737.0	23689275.0	19940988.5	25295416.0	19696324.6666667	0.5737217376225273	0.09464191922620938	-0.3156639848505453	-0.017810479761985513	-0.47907981839631775	0.29785350508855973
A0A0H3NIZ3	STM4330	21765240.0	30554664.5	27593838.0	25302820.0	29666366.0	25469656.6666667	0.44680228535236416	0.10448208011981881	-0.26261312777814555	0.00948132979723974	-0.3423202052325453	0.27209445757538525
A0A0H3NVR8	STM4331	578484.46875	810263.765625	528296.0078125	613078.28125	479423.4765625	681325.395833333	-0.2709776690593082	-0.14004595081209614	-0.25004764277612185	0.15227268600045737	0.1309317182472121	0.4023203287765793
A0A0H3NKQ1	STM4332	6665.26391601562	6088.98303222656	13532.3326416016	10446.2502441406	15690.45703125	12610.1832682292	1.2351534695774	0.21347682978149232	1.0503160452168236	0.27160407343427867	-1.0216766397959076	-0.7787119717825448
A0A0H3NIP2	STM4333	81476.44921875	88019.931640625	119723.58203125	104906.921875	112668.90234375	102677.979166667	0.46763435984417895	-0.08761797553011372	0.22222465083269444	-0.030983064443298198	-0.5552523353742925	-0.2532077152759926
A0A0H3NPH5	STM4334	1937381.09375	2355736.09375	2597793.5625	2508810.0	2604406.8125	2235756.04166667	0.42684704929394224	0.003668027923165182	-0.07541515265979985	-0.1662404404531459	-0.42317902137077706	-0.09082528779334616
A0A0H3NVS5	STM4336	12494690.75	11588258.8125	2459319.8125	1154441.01953125	2391840.375	1725550.83333333	-2.3851221781541643	-0.040138245535453906	-2.7475349311302883	0.5798625074208072	2.3449839326187107	3.327397438551096
A0A0H3NKQ6	STM4337	5823.47192382813	5810.46557617188	37485.625	45494.3955078125	31786.2998046875	33849.8548177083	2.448453642223831	-0.23793237219236651	2.5424239736362364	-0.42653918337975316	-2.6863860144161977	-2.9689631570159896
A0A0H3NPH9	STM4339	478758.15625	415846.5625	101578.1015625	51720.4306640625	118766.99609375	53872.79296875	-2.011163080983427	0.22554456823443378	-2.948422539380873	0.058822573681366036	2.2367076492178604	3.0072451130622393
A0A0H3NVT1	STM4341	43719.732421875	7089.08410644531	38297.7915039062	23204.3819580078	23130.9409179687	18570.0353190104	-0.9184606183381799	-0.7274372465431297	1.3893054074921392	-0.32142071306636033	0.19102337179505016	-1.7107261205584992
A0A0H3NKR2	STM4342	183701.67578125	220781.58203125	181024.48828125	222482.390625	203169.6796875	205778.96875	0.14532032835131636	0.16650024292867427	-0.1015242832528093	-0.11259561012378888	0.02117991457735788	-0.011071326870979652
A0A0H3NIQ0	STM4343	244928.29296875	144060.40234375	230975.10546875	216132.97265625	266691.1640625	202310.552083333	0.12281058981040023	0.20743266057562468	0.4898977310442861	-0.09534761287484457	0.08462207076522403	-0.5852453439191306
A0A0H3NPI6	STM4344	53306.3046875	69884.4609375	77218.986328125	99067.76171875	79955.263671875	103422.153645833	0.584886838658905	0.05023739755421072	0.5655016447747478	0.06205769052087941	-0.5346494411046941	-0.5034439542538686
A0A0H3NKR7	STM4347	117336.140625	47943.3076171875	77041.25	51023.5595703125	74345.203125	54855.2578125	-0.6583358800023331	-0.05139145098591994	0.194300463689343	0.10446635831986328	0.6069444290164132	-0.0898341053694796
A0A0H3NIQ6	STM4348	396896.203125	349255.8359375	296064.3984375	304200.171875	296102.5703125	315889.208333333	-0.42266474712432217	0.000185996104971854	-0.14486557135017566	0.05439768319899495	0.4228507432292938	0.19926325454917046
A0A0H3NPJ0	STM4349	121570.1796875	175168.328125	87386.099609375	96397.525390625	93524.80859375	94114.5911458333	-0.37836837590393574	0.09794529778951196	-0.8962516323695211	-0.03457770177600185	0.4763136736934476	0.8616739305935194
A0A0H3NJ10	STM4350	503696.8046875	720330.140625	387816.421875	502053.3984375	378157.2890625	442660.5	-0.4135691515282517	-0.03638746743269342	-0.7024576290162738	-0.18164017456448903	0.3771816840955583	0.5208174544517848
A0A0H3NVU2	STM4351	72762.896484375	116099.98046875	209123.5078125	314543.8515625	201622.49609375	289656.135416667	1.4703817381342454	-0.052698629067651784	1.3189734946012754	-0.11891993774404178	-1.5230803672018973	-1.4378934323453174
A0A0H3NIR1	STM4356	180856.8359375	124217.771484375	81867.083984375	71256.2314453125	80258.685546875	75347.5442708333	-1.1721186959106387	-0.028625980758659384	-0.7212391932667396	0.08054430709201515	1.1434927151519794	0.8017835003587547
A0A0H3NPJ4	STM4357	492712.6640625	508184.0078125	265494.6640625	202774.30078125	275092.6171875	219613.427083333	-0.8408291315633422	0.05123455587407129	-1.2103847126454337	0.11509144330256794	0.8920636874374132	1.3254761559480017
A0A0H3NJ14	STM4358	334343.2421875	339092.3515625	188735.07421875	184934.40234375	193880.23828125	184649.166666667	-0.7861641968643381	0.03880320475825033	-0.8768914922677781	-0.0022268748560299876	0.8249674016225886	0.874664617411748
A0A0H3NVU8	STM4359	164943.83984375	121913.1796875	90711.818359375	87967.396484375	93640.232421875	89316.0182291667	-0.8167744781478072	0.04583799128123702	-0.4488632587031389	0.021950022098443954	0.8626124694290442	0.47081328080158313
A0A0H3NKT0	STM4360	274428.4765625	263015.7578125	198052.0390625	200139.08984375	215663.2265625	194224.625	-0.34764999426393506	0.1229006441349742	-0.4374231107607498	-0.043276846261717884	0.470550638398909	0.3941462644990318
A0A0H3NIR6	STM4361	4220714.125	4338302.875	3007788.75	2787923.0	3446860.875	2474518.33333333	-0.2922040481570463	0.19657982478322322	-0.8099830461236543	-0.17204298482411406	0.4887838729402696	0.6379400612995405
A0A0H3NPK0	STM4362	387491.734375	451577.015625	333899.9375	331506.7421875	336837.25	353087.1875	-0.20211384513261255	0.012635867955292526	-0.354947586792342	0.09098625868661907	0.21474971308790503	0.4459338454789609
A0A0H3NJ18	STM4363	3472213.5625	3489874.875	2738990.5625	2468699.8125	2833700.1875	2447060.5	-0.29316855951304654	0.04904283053695773	-0.5121255409888688	-0.012701648779266167	0.34221139005000445	0.4994238922096027
A0A0H3NVV1	STM4364	1012215.96875	1374972.5	766067.171875	834067.65625	791097.34375	805119.104166667	-0.3555900067005112	0.0463843287806289	-0.7721286372506724	-0.05096219201396173	0.40197433548114003	0.7211664452367106
A0A0H3NKT7	STM4366	2132452.4375	3080480.625	3256579.1875	4133430.375	3048474.375	3816767.66666667	0.5155738551336897	-0.09526988892801258	0.3091959081498979	-0.11498821586690326	-0.610843744061702	-0.4241841240168012
A0A0H3NIS0	STM4367	226546.421875	258818.23046875	174894.79296875	155154.99609375	190631.59375	156897.390625	-0.24901946502438235	0.12429990229919738	-0.7221178816054675	0.01611120555950664	0.37331936732357984	0.7382290871649742
A0A0H3NPK6	STM4368	925213.515625	446115.03125	608068.109375	508810.9296875	684758.8125	572006.166666667	-0.43419041337592335	0.1713629996076065	0.35861494183778814	0.16890103919004548	0.6055534129835299	-0.18971390264774265
A0A0H3NJ22	STM4369	327470.6015625	372620.34375	279477.55078125	284232.16796875	326707.3359375	288869.270833333	-0.0033665459154835335	0.22526644734822213	-0.3672897005714056	0.023346901096676788	0.22863299326370573	0.3906366016680822
A0A0H3NKU6	STM4377	29438.1743164063	15227.1479492187	16084.5842285156	9926.07385253906	17858.142578125	10652.025390625	-0.7211061679137463	0.1509033896836588	-0.5155179772460327	0.10183267872582001	0.8720095575974051	0.6173506559718529
A0A0H3NPL9	STM4379	149529.27734375	155652.49609375	86801.2998046875	32816.2055664062	83718.3383789063	67346.4116210938	-0.8368124043219332	-0.05217296882587362	-1.208655729932819	1.0371926432204508	0.7846394354960596	2.2458483731532697
A0A0H3NJ31	STM4380	89147.1875	47630.7216796875	93326.015625	78911.123046875	92504.81640625	83879.7994791667	0.05333920067466579	-0.012750820082407013	0.8164310046234665	0.08809474055004363	-0.06609002075707267	-0.7283362640734229
A0A0H3NVW3	STM4381	220187.93359375	290069.4375	180141.3984375	180032.953125	179638.84765625	178452.973958333	-0.2936360379879489	-0.004030393548932358	-0.7008543528744458	-0.01271705635078695	0.2896056444390164	0.6881372965236588
A0A0H3NVX2	STM4386	18352.4738769531	23167.7260742187	34976.84765625	47135.587890625	28463.818359375	51696.7903645833	0.6331546606539786	-0.2972710606936614	1.1579582626830047	0.13325799050841242	-0.93042572134764	-1.0247002721745924
A0A0H3NVY3	STM4391	4508022.5625	6697952.0	8253884.75	10228515.25	8698026.875	9592108.33333333	0.9481934302529537	0.07561487246222053	0.518127915455533	-0.09267688390572248	-0.8725785577907332	-0.6108047993612554
A0A0H3NKV5	STM4392	49019.75390625	40763.4833984375	63164.1767578125	44321.8642578125	62259.8310546875	55443.4713541667	0.34493842051928103	-0.02080491118627514	0.44374024775699844	0.322999023412007	-0.36574333170555634	-0.12074122434499143
A0A0H3NIV5	STM4393	3693564.3125	4634337.5	6467196.125	8834035.625	6688362.0	7828406.5	0.8566392356254124	0.0485125713634072	0.7563555580353756	-0.17435397865227079	-0.8081266642620052	-0.9307095366876463
A0A0H3NPN3	STM4394	6739917.0	7695740.5	13284215.0	13178698.75	13806563.25	13418577.6666667	1.0345515162318368	0.0556412689000519	0.8020997003942609	0.02602383054687643	-0.9789102473317852	-0.7760758698473845
A0A0H3NVY8	STM4396	331613.859375	271046.0	108214.685546875	82479.16015625	108169.931640625	85173.0859375	-1.6162047795744745	-0.0005967729163666721	-1.670068189643622	0.04636797900291737	1.615608006658108	1.7164361686465395
A0A0H3NKV9	STM4397	2200106.9375	3209456.6875	3406828.625	3617519.8125	3216656.875	3613960.25	0.5479884015287636	-0.08286732679112735	0.1712515465106864	-0.001420280091171701	-0.630855728319891	-0.17267182660185823
A0A0H3NIV9	STM4398	369614.1484375	195604.1171875	473928.625	368981.26953125	485855.890625	281794.067708333	0.39450847786953724	0.03585865901317318	0.526704503259567	-0.3889063425734166	-0.3586498188563641	-0.9156108458329837
A0A0H3NPN6	STM4399	39152.8745117187	34625.7983398438	51719.2709960938	44321.6918945313	40104.5493164063	64190.2200520833	0.03464766944777846	-0.3669360398049058	0.8905061721056212	0.5343405522173984	-0.40158370925268444	-0.3561656198882227
A0A0H3NVZ4	STM4401	64188.5576171875	75042.79296875	82668.685546875	80070.478515625	79452.98828125	80821.8658854167	0.3077853388262088	-0.057239466415203326	0.10703213495359684	0.013475230498932277	-0.36502480524141206	-0.09355690445466461
A0A0H3NKW4	STM4402	33518.3984375	43644.853515625	20562.3020019531	19028.0852050781	18528.2778320313	20836.1044921875	-0.8552244245621807	-0.15027299509529868	-1.0667259678696062	0.13095518666223202	0.704951429466882	1.1976811545318382
A0A0H3NIW5	STM4403	175609.14453125	381174.3359375	99619.53125	107739.615234375	98329.623046875	107246.78125	-0.8366699552348288	-0.018802510326792587	-1.8295166379862815	-0.006614468657926921	0.8178674449080361	1.8229021693283547
A0A0H3NPN9	STM4404	1106040.671875	1139542.96875	666474.609375	582911.46875	655172.71875	575143.229166667	-0.7554572482106897	-0.024674629413351457	-0.986462141944713	-0.019355508588976795	0.7307826187973383	0.9671066333557361
A0A0H3NJ52	STM4405	550031.046875	873357.828125	202990.9375	141462.08203125	203240.8671875	136778.03125	-1.436322529886351	0.0017752050039464187	-2.674736340487896	-0.0485788712579575	1.4380977348902975	2.626157469229938
A0A0H3NKW9	STM4407	301876.50390625	168249.01171875	280442.3828125	216378.2734375	273954.625	255325.197916667	-0.1400215113265679	-0.03376743809550944	0.6017378930413759	0.23878027833230386	0.10625407323105855	-0.36295761470907223
